sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,id
2585,INV-202308-00162,2023-08-20,4141,1300,2,247.52,495.04,online,,kaart,2585
2586,INV-202308-00163,2023-08-12,4115,1195,1,339.21,339.21,pood,Tartu,järelmaks,2586
2587,INV-202308-00164,2023-08-28,2848,1270,2,124.35,248.70,pood,Tallinn,kaart,2587
2588,INV-202308-00165,2023-08-03,2451,1060,4,253.26,1013.04,pood,Tartu,kaart,2588
2589,INV-202308-00166,2023-08-23,3633,1323,2,151.08,302.16,pood,Tartu,järelmaks,2589
2590,INV-202308-00167,2023-08-13,2176,1318,1,218.42,218.42,pood,Tartu,järelmaks,2590
2591,INV-202308-00168,2023-08-24,3111,1262,1,128.66,128.66,online,,sularaha,2591
2592,INV-202308-00169,2023-08-01,,1266,1,73.18,73.18,pood,Tartu,sularaha,2592
2593,INV-202308-00170,2023-08-14,2987,1050,2,145.72,291.44,pood,Tartu,kaart,2593
2594,INV-202308-00171,2023-08-09,,1188,1,184.07,184.07,pood,Tallinn,järelmaks,2594
2595,INV-202308-00172,2023-08-02,4073,1341,1,45.21,45.21,online,,sularaha,2595
2596,INV-202308-00173,2023-08-31,,1307,2,127.38,254.76,online,,kaart,2596
2597,INV-202308-00174,2023-08-09,3341,1147,1,143.42,143.42,pood,Tallinn,sularaha,2597
2598,INV-202308-00175,2023-08-02,2143,1063,1,151.45,151.45,online,,sularaha,2598
2599,INV-202308-00176,2023-08-06,2750,1323,2,151.08,302.16,pood,Tartu,kaart,2599
2600,INV-202308-00177,2023-08-07,2046,1190,1,138.13,138.13,online,,järelmaks,2600
2601,INV-202308-00178,2023-08-03,,1322,3,101.26,303.78,online,,sularaha,2601
2602,INV-202308-00179,2023-08-10,2767,1234,1,162.86,162.86,pood,Tallinn,kaart,2602
2603,INV-202308-00180,2023-08-21,4582,1294,1,53.01,53.01,pood,Pärnu,kaart,2603
2604,INV-202308-00181,2023-08-14,2803,1331,4,74.41,297.64,pood,Tallinn,sularaha,2604
2605,INV-202308-00182,2023-08-19,4950,1227,1,120.17,120.17,pood,Tallinn,sularaha,2605
2606,INV-202308-00183,2023-08-30,3803,1296,1,301.97,301.97,online,,järelmaks,2606
2607,INV-202308-00184,2023-08-25,4682,1157,4,91.22,364.88,online,,kaart,2607
2608,INV-202308-00185,2023-08-07,3362,1147,2,143.42,286.84,pood,Tartu,järelmaks,2608
2609,INV-202308-00186,2023-08-13,4468,1172,2,141.62,283.24,online,,järelmaks,2609
2610,INV-202308-00187,2023-08-29,3573,1285,1,123.64,123.64,pood,Tallinn,järelmaks,2610
2611,INV-202308-00188,2023-08-29,3726,1063,1,151.45,151.45,pood,Tartu,sularaha,2611
2612,INV-202308-00189,2023-08-23,3070,1240,1,356.57,356.57,online,,sularaha,2612
2613,INV-202308-00190,2023-08-16,3350,1188,1,184.07,184.07,pood,Tallinn,järelmaks,2613
2614,INV-202308-00191,2023-08-07,4251,1255,2,127.09,229.88,online,,kaart,2614
2615,INV-202308-00192,2023-08-14,2746,1155,2,209.05,418.10,pood,Tartu,järelmaks,2615
2616,INV-202308-00193,2023-08-14,4078,1204,2,63.95,127.90,pood,Tallinn,kaart,2616
2617,INV-202308-00194,2023-08-17,3928,1102,1,163.64,163.64,pood,Tallinn,kaart,2617
2618,INV-202308-00195,2023-08-24,4639,1115,3,53.19,159.57,pood,Tallinn,kaart,2618
2619,INV-202308-00196,2023-08-29,,1195,2,339.21,678.42,pood,Tallinn,kaart,2619
2620,INV-202308-00197,2023-08-13,3398,1184,5,86.14,430.70,pood,Tallinn,sularaha,2620
2621,INV-202308-00198,2023-08-03,3710,1312,3,243.93,731.79,pood,Tallinn,sularaha,2621
2622,INV-202308-00199,2023-08-21,4591,1295,1,375.34,375.34,pood,Pärnu,sularaha,2622
2623,INV-202308-00200,2023-08-27,4894,1088,1,100.57,100.57,pood,Pärnu,järelmaks,2623
2624,INV-202308-00201,2023-08-03,3867,1350,5,321.92,1353.45,pood,Pärnu,kaart,2624
2625,INV-202308-00202,2023-08-26,2899,1038,2,329.99,659.98,pood,Tartu,kaart,2625
2626,INV-202308-00203,2023-08-29,3661,1162,2,89.39,178.78,pood,Tallinn,sularaha,2626
2627,INV-202308-00204,2023-08-18,4457,1104,1,191.48,-191.48,online,,järelmaks,2627
2628,INV-202308-00205,2023-08-08,3615,1138,1,130.73,130.73,online,,kaart,2628
2629,INV-202308-00206,2023-08-25,2638,1166,1,205.00,205.00,online,,kaart,2629
2630,INV-202308-00207,2023-08-21,,1266,1,73.18,73.18,pood,Tallinn,sularaha,2630
2631,INV-202308-00208,2023-08-01,3563,1170,1,158.51,158.51,online,,järelmaks,2631
2632,INV-202308-00209,2023-08-30,4212,1020,1,100.40,100.40,pood,Tallinn,sularaha,2632
2633,INV-202308-00210,2023-08-19,2937,1049,1,308.84,308.84,online,,kaart,2633
2634,INV-202308-00211,2023-08-19,4861,1222,1,26.62,26.62,pood,Tartu,järelmaks,2634
2635,INV-202308-00212,2023-08-04,4677,1222,1,26.62,26.62,pood,Pärnu,sularaha,2635
2636,INV-202308-00213,2023-08-01,3082,1018,1,47.07,47.07,online,,kaart,2636
2637,INV-202308-00214,2023-08-02,2720,1215,1,160.91,160.91,pood,Tallinn,järelmaks,2637
2638,INV-202308-00215,2023-08-09,3260,1038,1,329.99,329.99,pood,Tallinn,kaart,2638
2639,INV-202308-00216,2023-08-24,4288,1055,1,65.60,65.60,online,,sularaha,2639
2640,INV-202308-00217,2023-08-16,3504,1291,1,219.83,219.83,online,,kaart,2640
2641,INV-202308-00218,2023-08-15,3964,1197,2,152.85,305.70,pood,Tartu,kaart,2641
2642,INV-202308-00219,2023-08-28,3043,1111,1,327.07,327.07,online,,järelmaks,2642
2643,INV-202308-00220,2023-08-23,4678,1061,1,155.45,155.45,pood,Tallinn,sularaha,2643
2644,INV-202308-00221,2023-08-02,4321,1219,2,29.42,58.84,pood,Tartu,järelmaks,2644
2645,INV-202308-00222,2023-08-01,3810,1297,1,104.27,104.27,pood,Tallinn,kaart,2645
2646,INV-202308-00223,2023-08-20,3839,1288,1,138.90,138.90,online,,sularaha,2646
2647,INV-202308-00224,2023-08-28,2272,1119,2,181.68,363.36,pood,Tartu,sularaha,2647
2648,INV-202308-00225,2023-08-11,2579,1023,1,38.70,38.70,online,,sularaha,2648
2649,INV-202308-00226,2023-08-29,3865,1312,3,243.93,731.79,online,,järelmaks,2649
2650,INV-202308-00227,2023-08-29,4206,1031,1,434.08,434.08,pood,Tartu,kaart,2650
2651,INV-202308-00228,2023-08-16,4583,1321,3,183.40,550.20,online,,sularaha,2651
2652,INV-202308-00229,2023-08-12,4330,1173,3,168.82,506.46,online,,sularaha,2652
2653,INV-202308-00230,2023-08-12,4894,1202,3,22.04,66.12,pood,Tallinn,kaart,2653
2654,INV-202308-00231,2023-08-08,3351,1197,1,152.85,152.85,pood,Tallinn,järelmaks,2654
2655,INV-202308-00232,2023-08-03,3613,1069,1,402.62,402.62,pood,Tallinn,järelmaks,2655
2656,INV-202308-00233,2023-08-07,2350,1139,1,106.71,106.71,pood,Tartu,järelmaks,2656
2657,INV-202308-00234,2023-08-23,,1175,1,83.97,83.97,pood,Tallinn,kaart,2657
2658,INV-202308-00235,2023-08-15,2031,1186,1,234.99,234.99,pood,Tallinn,kaart,2658
2659,INV-202308-00236,2023-08-18,4327,1211,1,225.28,225.28,pood,Tartu,järelmaks,2659
2660,INV-202308-00237,2023-08-09,3650,1274,1,234.79,234.79,pood,Pärnu,järelmaks,2660
2661,INV-202308-00238,2023-08-31,,1134,1,371.79,371.79,pood,Tallinn,sularaha,2661
2662,INV-202308-00239,2023-08-31,4108,1024,2,117.05,234.10,pood,Tartu,kaart,2662
2663,INV-202308-00240,2023-08-21,3002,1291,3,219.83,659.49,pood,Tallinn,kaart,2663
2664,INV-202308-00241,2023-08-31,2721,1117,2,72.58,145.16,pood,Tallinn,sularaha,2664
2665,INV-202308-00242,2023-08-26,3815,1222,2,26.62,53.24,pood,Tartu,sularaha,2665
2666,INV-202308-00243,2023-08-13,3787,1189,2,58.49,116.98,pood,Tartu,järelmaks,2666
2667,INV-202308-00244,2023-08-17,2893,1229,1,210.76,210.76,pood,Tartu,kaart,2667
2668,INV-202308-00245,2023-08-04,3442,1022,2,22.70,45.40,online,,sularaha,2668
2669,INV-202308-00246,2023-08-03,2944,1251,1,257.39,257.39,pood,Tallinn,kaart,2669
2670,INV-202308-00247,2023-08-22,2463,1128,2,274.50,549.00,pood,Tartu,kaart,2670
2671,INV-202308-00248,2023-08-15,2197,1120,4,206.34,825.36,online,,sularaha,2671
2672,INV-202308-00249,2023-08-05,3242,1156,1,221.89,221.89,pood,Tartu,kaart,2672
2673,INV-202308-00250,2023-08-28,3899,1083,1,72.14,72.14,online,,sularaha,2673
2674,INV-202308-00251,2023-08-23,4380,1147,1,143.42,143.42,pood,Tartu,järelmaks,2674
2675,INV-202308-00252,2023-08-27,,1160,3,368.67,1106.01,pood,Tartu,kaart,2675
2676,INV-202308-00253,2023-08-14,2405,1106,3,47.88,143.64,online,,kaart,2676
2677,INV-202308-00254,2023-08-11,3218,1135,2,175.25,-350.50,pood,Tallinn,järelmaks,2677
2678,INV-202308-00255,2023-08-02,2388,1108,2,371.05,742.10,pood,Tallinn,sularaha,2678
2679,INV-202308-00256,2023-08-16,2165,1182,2,180.14,360.28,pood,Tallinn,kaart,2679
2680,INV-202308-00257,2023-08-08,3713,1034,1,207.23,207.23,pood,Tartu,sularaha,2680
2681,INV-202308-00258,2023-08-29,2230,1105,2,259.23,518.46,pood,Tallinn,kaart,2681
2682,INV-202308-00259,2023-08-25,3956,1131,1,166.27,-166.27,pood,Tallinn,kaart,2682
2683,INV-202308-00260,2023-08-30,4357,1349,3,154.71,464.13,online,,järelmaks,2683
2684,INV-202308-00261,2023-08-13,3232,1230,1,55.04,55.04,pood,Tartu,kaart,2684
2685,INV-202308-00262,2023-08-10,4855,1231,2,72.60,145.20,online,,sularaha,2685
2686,INV-202308-00263,2023-08-31,3227,1015,3,168.34,505.02,pood,Tallinn,järelmaks,2686
2687,INV-202308-00264,2023-08-29,2353,1117,3,72.58,217.74,pood,Tartu,sularaha,2687
2688,INV-202308-00265,2023-08-22,4322,1261,1,305.72,305.72,pood,Pärnu,sularaha,2688
2689,INV-202308-00266,2023-08-19,,1014,1,147.58,147.58,online,,sularaha,2689
2690,INV-202308-00267,2023-08-30,4637,1074,1,65.00,-65.00,pood,Tallinn,järelmaks,2690
2691,INV-202308-00268,2023-08-31,4193,1325,1,50.85,50.85,pood,Tallinn,järelmaks,2691
2692,INV-202308-00269,2023-08-16,3919,1082,2,100.93,201.86,pood,Tallinn,kaart,2692
2693,INV-202308-00270,2023-08-15,4017,1215,2,160.91,321.82,pood,Tartu,järelmaks,2693
2694,INV-202308-00271,2023-08-29,3841,1145,1,338.43,338.43,pood,Tallinn,sularaha,2694
2695,INV-202308-00272,2023-08-26,4055,1278,1,263.13,263.13,pood,Tallinn,sularaha,2695
2696,INV-202308-00273,2023-08-29,3695,1079,2,291.36,582.72,pood,Tallinn,sularaha,2696
2697,INV-202308-00274,2023-08-13,,1283,1,188.91,188.91,online,,kaart,2697
2698,INV-202308-00275,2023-08-29,2613,1300,2,247.52,495.04,pood,Tallinn,järelmaks,2698
2699,INV-202308-00276,2023-08-22,3261,1102,2,163.64,327.28,pood,Tartu,sularaha,2699
2700,INV-202308-00277,2023-08-02,2652,1122,3,202.57,607.71,pood,Tartu,sularaha,2700
2701,INV-202308-00278,2023-08-01,4146,1077,3,62.56,187.68,online,,kaart,2701
2702,INV-202308-00279,2023-08-19,3435,1035,1,65.52,65.52,online,,sularaha,2702
2703,INV-202308-00280,2023-08-15,4346,1072,4,95.39,381.56,pood,Tallinn,järelmaks,2703
2704,INV-202308-00281,2023-08-01,4626,1068,2,122.45,244.90,online,,järelmaks,2704
2705,INV-202308-00282,2023-08-31,3872,1335,1,201.86,201.86,pood,Tartu,sularaha,2705
2706,INV-202308-00283,2023-08-08,3107,1060,4,253.26,1013.04,pood,Pärnu,järelmaks,2706
2707,INV-202308-00284,2023-08-01,3358,1288,1,160.58,138.90,pood,Tallinn,sularaha,2707
2708,INV-202308-00285,2023-08-03,3614,1282,2,16.62,33.24,online,,sularaha,2708
2709,INV-202308-00286,2023-08-10,3549,1128,1,274.50,274.50,pood,Tallinn,kaart,2709
2710,INV-202308-00287,2023-08-11,4164,1342,4,208.11,832.44,online,,kaart,2710
2711,INV-202308-00288,2023-08-07,2580,1183,2,231.13,462.26,pood,Tallinn,sularaha,2711
2712,INV-202308-00289,2023-08-05,4800,1030,1,112.68,112.68,pood,Tartu,järelmaks,2712
2713,INV-202308-00290,2023-08-31,2095,1158,1,70.01,70.01,pood,Pärnu,sularaha,2713
2714,INV-202308-00291,2023-08-25,2192,1206,2,22.70,45.40,pood,Tallinn,kaart,2714
2715,INV-202308-00292,2023-08-31,2781,1099,2,86.80,173.60,pood,Tallinn,sularaha,2715
2716,INV-202308-00293,2023-08-13,3618,1338,1,282.29,282.29,pood,Tallinn,järelmaks,2716
2717,INV-202308-00294,2023-08-07,,1179,3,82.15,246.45,online,,järelmaks,2717
2718,INV-202308-00295,2023-08-09,2997,1078,2,42.64,85.28,online,,järelmaks,2718
2719,INV-202308-00296,2023-08-04,2805,1262,1,128.66,128.66,online,,sularaha,2719
2720,INV-202308-00297,2023-08-16,4803,1317,3,62.55,187.65,online,,järelmaks,2720
2721,INV-202308-00298,2023-08-28,4002,1285,1,123.64,123.64,online,,sularaha,2721
2722,INV-202308-00299,2023-08-15,3474,1299,1,83.10,83.10,pood,Tallinn,järelmaks,2722
2723,INV-202308-00300,2023-08-31,3644,1015,2,168.34,336.68,online,,sularaha,2723
2724,INV-202308-00301,2023-08-31,2849,1198,2,291.72,583.44,pood,Tallinn,järelmaks,2724
2725,INV-202308-00302,2023-08-28,3076,1098,1,147.92,147.92,pood,Tallinn,kaart,2725
2726,INV-202308-00303,2023-08-24,4422,1028,2,23.45,46.90,online,,kaart,2726
2727,INV-202308-00304,2023-08-27,2588,1130,2,98.68,197.36,pood,Tartu,sularaha,2727
2728,INV-202308-00305,2023-08-13,4644,1177,2,135.99,271.98,online,,järelmaks,2728
2729,INV-202308-00306,2023-08-19,4666,1317,1,62.55,62.55,pood,Tallinn,kaart,2729
2730,INV-202308-00307,2023-08-14,2192,1297,4,109.58,417.08,pood,Tartu,kaart,2730
2731,INV-202308-00308,2023-08-12,3350,1019,1,80.39,80.39,online,,sularaha,2731
2732,INV-202308-00309,2023-08-27,3228,1300,2,269.10,495.04,online,,kaart,2732
2733,INV-202308-00310,2023-08-31,3404,1260,2,130.36,260.72,online,,järelmaks,2733
2734,INV-202308-00311,2023-08-26,3153,1299,1,83.10,83.10,pood,Tallinn,järelmaks,2734
2735,INV-202308-00312,2023-08-12,3140,1230,1,55.04,55.04,pood,Tallinn,järelmaks,2735
2736,INV-202308-00313,2023-08-26,3552,1051,2,256.79,417.66,pood,Tallinn,sularaha,2736
2737,INV-202308-00314,2023-08-12,3582,1079,1,291.36,291.36,online,,järelmaks,2737
2738,INV-202308-00315,2023-08-13,2143,1018,1,47.07,47.07,pood,Tallinn,järelmaks,2738
2739,INV-202308-00316,2023-08-23,3472,1167,3,270.99,812.97,pood,Tallinn,kaart,2739
2740,INV-202308-00317,2023-08-09,3085,1041,4,107.36,429.44,pood,Tallinn,sularaha,2740
2741,INV-202308-00318,2023-08-18,3945,1251,5,257.39,1286.95,pood,Tallinn,kaart,2741
2742,INV-202308-00319,2023-08-21,3556,1273,1,274.37,274.37,online,,sularaha,2742
2743,INV-202308-00320,2023-08-07,2977,1037,5,141.05,705.25,online,,sularaha,2743
2744,INV-202308-00321,2023-08-24,2404,1196,2,32.93,65.86,pood,Pärnu,kaart,2744
2745,INV-202308-00322,2023-08-01,2706,1123,2,219.38,438.76,pood,Tallinn,kaart,2745
2746,INV-202308-00323,2023-08-16,3945,1190,2,138.13,276.26,pood,Tartu,kaart,2746
2747,INV-202308-00324,2023-08-23,2977,1263,1,169.95,169.95,pood,Pärnu,sularaha,2747
2748,INV-202308-00325,2023-08-26,2096,1175,3,83.97,251.91,pood,Pärnu,kaart,2748
2749,INV-202308-00326,2023-08-05,2114,1012,3,160.21,480.63,pood,Tallinn,kaart,2749
2750,INV-202308-00327,2023-08-06,3642,1058,1,302.86,302.86,pood,Tallinn,järelmaks,2750
2751,INV-202308-00328,2023-08-15,3622,1012,1,160.21,160.21,online,,järelmaks,2751
2752,INV-202308-00329,2023-08-28,4760,1042,1,347.84,347.84,online,,kaart,2752
2753,INV-202308-00330,2023-08-25,3401,1310,2,106.21,212.42,online,,kaart,2753
2754,INV-202308-00331,2023-08-06,3632,1015,1,168.34,168.34,online,,sularaha,2754
2755,INV-202308-00332,2023-08-05,4780,1068,1,122.45,122.45,online,,kaart,2755
2756,INV-202308-00333,2023-08-29,3119,1181,3,142.57,427.71,pood,Tallinn,kaart,2756
2757,INV-202308-00334,2023-08-16,3817,1198,4,291.72,1166.88,pood,Tallinn,järelmaks,2757
2758,INV-202308-00335,2023-08-26,4571,1092,1,144.20,144.20,pood,Tallinn,sularaha,2758
2759,INV-202308-00336,2023-08-21,4592,1119,3,181.68,545.04,pood,Tallinn,kaart,2759
2760,INV-202308-00337,2023-08-17,3714,1272,1,169.44,183.31,pood,Tallinn,kaart,2760
2761,INV-202308-00338,2023-08-01,,1006,1,319.42,319.42,pood,Pärnu,järelmaks,2761
2762,INV-202308-00339,2023-08-30,4616,1199,3,276.97,830.91,online,,järelmaks,2762
2763,INV-202308-00340,2023-08-15,3810,1294,1,53.01,53.01,online,,järelmaks,2763
2764,INV-202308-00341,2023-08-01,,1146,1,31.65,31.65,pood,Tallinn,sularaha,2764
2765,INV-202308-00342,2023-08-25,4489,1282,1,16.62,16.62,pood,Pärnu,järelmaks,2765
2766,INV-202308-00343,2023-08-29,4097,1161,2,121.98,243.96,online,,järelmaks,2766
2767,INV-202308-00344,2023-08-29,2119,1152,2,107.67,215.34,pood,Tartu,järelmaks,2767
2768,INV-202308-00345,2023-08-10,3556,1067,3,15.09,45.27,pood,Tallinn,järelmaks,2768
2769,INV-202308-00346,2023-08-06,2793,1051,3,208.83,626.49,pood,Tallinn,järelmaks,2769
2770,INV-202308-00347,2023-08-27,4205,1124,1,232.61,232.61,pood,Tartu,sularaha,2770
2771,INV-202308-00348,2023-08-24,4794,1120,2,206.34,412.68,pood,Tallinn,järelmaks,2771
2772,INV-202308-00349,2023-08-13,4164,1315,1,95.50,95.50,pood,Tallinn,sularaha,2772
2773,INV-202308-00350,2023-08-15,3321,1316,2,296.58,593.16,pood,Tartu,järelmaks,2773
2774,INV-202308-00351,2023-08-06,3659,1166,1,205.00,205.00,pood,Tallinn,kaart,2774
2775,INV-202308-00352,2023-08-22,,1265,1,269.85,269.85,pood,Pärnu,kaart,2775
2776,INV-202308-00353,2023-08-17,2997,1084,1,156.13,156.13,pood,Tallinn,järelmaks,2776
2777,INV-202308-00354,2023-08-15,2309,1308,1,67.75,67.75,pood,Tallinn,sularaha,2777
2778,INV-202308-00355,2023-08-29,3770,1293,3,351.33,1053.99,pood,Pärnu,kaart,2778
2779,INV-202308-00356,2023-08-29,3552,1070,1,139.74,139.74,pood,Tartu,kaart,2779
2780,INV-202308-00357,2023-08-22,3765,1142,2,307.27,614.54,pood,Tartu,kaart,2780
2781,INV-202308-00358,2023-08-24,,1003,1,52.04,52.04,pood,Pärnu,järelmaks,2781
2782,INV-202308-00359,2023-08-20,4044,1148,3,48.85,146.55,pood,Tallinn,kaart,2782
2783,INV-202308-00360,2023-08-10,2303,1184,1,86.14,86.14,online,,kaart,2783
2784,INV-202308-00361,2023-08-04,4400,1065,1,48.58,48.58,pood,Tallinn,kaart,2784
2785,INV-202308-00362,2023-08-30,3596,1046,1,358.41,358.41,pood,Pärnu,sularaha,2785
2786,INV-202308-00363,2023-08-20,4785,1229,1,210.76,210.76,online,,sularaha,2786
2787,INV-202308-00364,2023-08-13,4468,1168,1,316.04,316.04,pood,Tallinn,kaart,2787
2788,INV-202308-00365,2023-08-12,2193,1158,3,70.01,210.03,online,,kaart,2788
2789,INV-202308-00366,2023-08-25,3556,1280,2,128.37,256.74,pood,Tallinn,järelmaks,2789
2790,INV-202308-00367,2023-08-11,,1146,1,31.65,31.65,pood,Pärnu,järelmaks,2790
2791,INV-202308-00368,2023-08-15,2255,1080,5,51.50,257.50,online,,sularaha,2791
2792,INV-202308-00369,2023-08-26,3393,1081,4,63.62,254.48,online,,kaart,2792
2793,INV-202308-00370,2023-08-09,3523,1177,1,135.99,135.99,online,,sularaha,2793
2794,INV-202308-00371,2023-08-08,4316,1072,3,95.39,286.17,online,,järelmaks,2794
2795,INV-202308-00372,2023-08-19,3103,1033,1,221.42,221.42,online,,kaart,2795
2796,INV-202308-00373,2023-08-28,3777,1105,1,259.23,259.23,pood,Pärnu,kaart,2796
2797,INV-202308-00374,2023-08-30,4509,1140,1,106.69,106.69,pood,Tallinn,järelmaks,2797
2798,INV-202308-00375,2023-08-11,2846,1350,2,270.69,541.38,pood,Tallinn,sularaha,2798
2799,INV-202308-00376,2023-08-12,4239,1279,2,66.21,132.42,online,,järelmaks,2799
2800,INV-202308-00377,2023-08-02,4634,1040,1,96.11,96.11,online,,sularaha,2800
2801,INV-202308-00378,2023-08-28,3230,1009,2,332.55,665.10,online,,kaart,2801
2802,INV-202308-00379,2023-08-14,3197,1039,2,282.95,565.90,pood,Tartu,järelmaks,2802
2803,INV-202308-00380,2023-08-26,3617,1303,5,312.41,1562.05,pood,Tartu,sularaha,2803
2804,INV-202308-00381,2023-08-07,4907,1173,2,168.82,337.64,pood,Tallinn,järelmaks,2804
2805,INV-202308-00382,2023-08-25,4624,1227,2,120.17,240.34,online,,sularaha,2805
2806,INV-202308-00383,2023-08-17,,1119,4,181.68,726.72,pood,Tallinn,järelmaks,2806
2807,INV-202308-00384,2023-08-28,3903,1315,1,95.50,95.50,pood,Tallinn,sularaha,2807
2808,INV-202308-00385,2023-08-03,3505,1088,4,100.57,402.28,pood,Tartu,sularaha,2808
2809,INV-202308-00386,2023-08-08,,1152,1,107.67,107.67,pood,Tartu,kaart,2809
2810,INV-202308-00387,2023-08-27,,1306,1,93.13,93.13,online,,järelmaks,2810
2811,INV-202308-00388,2023-08-09,3083,1245,2,228.81,457.62,pood,Tartu,järelmaks,2811
2812,INV-202308-00389,2023-08-13,4604,1232,1,194.57,194.57,pood,Tallinn,kaart,2812
2813,INV-202308-00390,2023-08-12,3607,1247,1,29.48,29.48,pood,Tartu,sularaha,2813
2814,INV-202308-00391,2023-08-05,2963,1100,2,126.42,252.84,pood,Tallinn,järelmaks,2814
2815,INV-202308-00392,2023-08-14,,1168,2,316.04,632.08,pood,Tartu,kaart,2815
2816,INV-202308-00393,2023-08-04,2986,1314,1,234.91,234.91,online,,järelmaks,2816
2817,INV-202308-00394,2023-08-03,,1060,1,253.26,253.26,pood,Tallinn,järelmaks,2817
2818,INV-202308-00395,2023-08-05,3564,1247,2,29.48,58.96,pood,Tallinn,sularaha,2818
2819,INV-202308-00396,2023-08-11,,1308,1,67.75,67.75,pood,Tartu,sularaha,2819
2820,INV-202308-00397,2023-08-30,3446,1303,1,312.41,312.41,online,,kaart,2820
2821,INV-202308-00398,2023-08-14,,1009,2,332.55,665.10,online,,kaart,2821
2822,INV-202308-00399,2023-08-20,2629,1134,4,371.79,1487.16,pood,Tallinn,sularaha,2822
2823,INV-202308-00400,2023-08-28,4691,1302,3,54.95,164.85,pood,Tallinn,kaart,2823
2824,INV-202308-00401,2023-08-05,2826,1123,1,219.38,219.38,pood,Tallinn,järelmaks,2824
2825,INV-202308-00402,2023-08-28,4135,1346,3,258.91,776.73,pood,Tartu,kaart,2825
2826,INV-202308-00403,2023-08-26,4949,1325,1,50.85,50.85,pood,Tartu,sularaha,2826
2827,INV-202308-00404,2023-08-15,4662,1194,1,84.54,84.54,online,,sularaha,2827
2828,INV-202308-00405,2023-08-13,4566,1021,2,94.65,189.30,pood,Tallinn,kaart,2828
2829,INV-202308-00406,2023-08-18,2980,1215,1,160.91,160.91,online,,kaart,2829
2830,INV-202308-00407,2023-08-12,3633,1049,1,308.84,308.84,pood,Pärnu,kaart,2830
2831,INV-202308-00408,2023-08-30,2367,1103,3,127.45,520.86,pood,Tallinn,kaart,2831
2832,INV-202308-00409,2023-08-03,3818,1052,3,41.79,125.37,online,,järelmaks,2832
2833,INV-202308-00410,2023-08-17,4240,1256,1,296.40,296.40,pood,Tallinn,kaart,2833
2834,INV-202308-00411,2023-08-10,,1294,1,53.01,53.01,pood,Pärnu,järelmaks,2834
2835,INV-202308-00412,2023-08-24,3605,1046,1,358.41,358.41,pood,Tartu,järelmaks,2835
2836,INV-202308-00413,2023-08-26,4190,1328,5,274.87,1374.35,online,,järelmaks,2836
2837,INV-202308-00414,2023-08-28,2658,1148,1,48.85,48.85,online,,sularaha,2837
2838,INV-202308-00415,2023-08-07,3748,1160,1,368.67,368.67,online,,kaart,2838
2839,INV-202308-00416,2023-08-04,2924,1349,2,154.71,309.42,pood,Tallinn,kaart,2839
2840,INV-202308-00417,2023-08-14,3605,1194,1,84.54,84.54,pood,Tallinn,sularaha,2840
2841,INV-202308-00418,2023-08-14,3699,1338,2,282.29,564.58,pood,Pärnu,kaart,2841
2842,INV-202308-00419,2023-08-25,4799,1300,1,247.52,247.52,pood,Pärnu,järelmaks,2842
2843,INV-202308-00420,2023-08-20,2099,1224,1,209.40,222.10,pood,Tallinn,sularaha,2843
2844,INV-202308-00421,2023-08-08,3132,1269,1,125.98,-125.98,online,,järelmaks,2844
2845,INV-202308-00422,2023-08-04,3745,1111,1,327.07,327.07,online,,sularaha,2845
2846,INV-202308-00423,2023-08-07,3159,1022,1,22.70,22.70,online,,järelmaks,2846
2847,INV-202308-00424,2023-08-03,2771,1259,1,229.55,229.55,online,,järelmaks,2847
2848,INV-202308-00425,2023-08-26,4176,1156,1,221.89,221.89,pood,Pärnu,kaart,2848
2849,INV-202308-00426,2023-08-06,2189,1327,1,110.70,110.70,online,,järelmaks,2849
2850,INV-202309-00001,2023-09-14,,1217,3,34.04,102.12,pood,Tallinn,kaart,2850
